"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-SLC1A1|SLC1A1",1.7518492346454,1.93002741995227,2.11336435916018,0.913248778700534,0.361111714739218,0.756669590805995
"gene-LOC119872562|LOC119872562",12.6180334483664,0.531043808733674,0.581944322677689,0.912533704754077,0.361487835172414,0.757316340016862
"gene-LOC111091543|LOC111091543",2.90027242657934,-1.55921469978243,1.70864378037549,-0.912545211407251,0.361481780865406,0.757316340016862
"gene-STX2|STX2",935.545833121588,-0.281274639869408,0.30826449928538,-0.91244577472093,0.361534102280731,0.757342595521359
"gene-LOC111093699|LOC111093699",11.2487649877276,0.794326292401297,0.870651719641925,0.912335293759003,0.36159224052054,0.757393711484057
"gene-NAA35|NAA35",632.616690543227,0.131953544265854,0.144672717010341,0.912083127991733,0.361724959307048,0.757399611357317
"gene-PPP1R37|PPP1R37",568.583363211589,-0.181923766512693,0.199597039416341,-0.911455235231307,0.362055561729416,0.757399611357317
"gene-ARHGAP21|ARHGAP21",409.796688542557,0.194720339435825,0.213768531457825,0.910893376625185,0.362351555842218,0.757399611357317
"gene-NEBL|NEBL",644.288342256527,-0.21235836177173,0.23285047588233,-0.91199453626646,0.36177159376415,0.757399611357317
"gene-POC5|POC5",591.718117809748,-0.185505651315011,0.203539496725389,-0.91139879138687,0.362085290202825,0.757399611357317
"gene-LOC119871192|LOC119871192",42.7350069079497,0.374213536100688,0.410342204933492,0.91195478213444,0.361792521462128,0.757399611357317
"gene-LOC119871388|LOC119871388",12.4725446796676,0.397271508618932,0.43574263169638,0.911711362903195,0.361920680766971,0.757399611357317
"gene-LOC119876406|LOC119876406",45.5521645479623,0.435573714948768,0.477728391442059,0.911760160692891,0.361894986635551,0.757399611357317
"gene-LOC111097149|LOC111097149",412.90951893168,1.6086535378262,1.76576562437924,0.911023249980715,0.362283123475499,0.757399611357317
"gene-TOP2A|TOP2A",2177.36732524724,-0.334241484175447,0.366668961087544,-0.911561980005298,0.361999344382587,0.757399611357317
"gene-MED24|MED24",486.331181381722,-0.301972440326213,0.331457105307095,-0.911045307194232,0.362271501978054,0.757399611357317
"gene-GUF1|GUF1",581.773363624795,-0.185870676589831,0.20395427084454,-0.911335054765813,0.362118861555667,0.757399611357317
"gene-LOC119865481|LOC119865481",4.78465171829768,0.769854700518727,0.844323954749224,0.91180014044181,0.361873936433163,0.757399611357317
"gene-LOC475191|LOC475191",15.67039793214,0.318069337130365,0.349079511545627,0.911165870841409,0.362207983569911,0.757399611357317
"gene-LOC111090630|LOC111090630",48.663889267739,-0.472609141198921,0.518679222261607,-0.911178086406073,0.362201548244615,0.757399611357317
"gene-PHGDH|PHGDH",599.684309821732,0.26177931431548,0.287399088047631,0.910856454325613,0.362371012275677,0.757399611357317
"gene-LOC119864830|LOC119864830",14.4834667073811,0.630506738722158,0.691358129430702,0.911982823202422,0.361777759773061,0.757399611357317
"gene-LOC102151998|LOC102151998",8.80478268340569,0.781476748987048,0.857838757439934,0.91098326137563,0.362304193254144,0.757399611357317
"gene-LOC119864748|LOC119864748",430.633972829027,-0.554419235165366,0.608542414202438,-0.91106095849045,0.362263255769868,0.757399611357317
"gene-KANK3|KANK3",13.7265225375362,0.617523224947711,0.677034683579101,0.912099837608339,0.361716163830073,0.757399611357317
"gene-NUDT16|NUDT16",177.058039949429,-0.337411269306032,0.370070552423476,-0.911748495243491,0.361901128891545,0.757399611357317
"gene-UPB1|UPB1",122.102490992887,-0.35977153529664,0.394771820517354,-0.91134046707071,0.362116010710683,0.757399611357317
"gene-IFIH1|IFIH1",1135.66243933454,-0.217265977779058,0.238351123154194,-0.911537461640173,0.362012256544282,0.757399611357317
"gene-SLC25A44|SLC25A44",1023.19442671022,0.229133581740175,0.25162363926796,0.910620251764842,0.362495496154274,0.757418348239502
"gene-LOC102155649|LOC102155649",2.28900436483493,-1.76411094951833,1.93700984466804,-0.910739279087481,0.362432762823453,0.757418348239502
"gene-LOC119869517|LOC119869517",51.9410084423906,0.417753778516702,0.458808223608469,0.910519378295187,0.362548666823238,0.757418348239502
"gene-LOC111091708|LOC111091708",192.073861063322,-0.28905602850667,0.317444238425398,-0.910572609351676,0.362520607985913,0.757418348239502
"gene-NMD3|NMD3",1020.52714373512,-0.220860798392796,0.242564247310612,-0.910524946860679,0.362545731490482,0.757418348239502
"gene-NQO1|NQO1",741.429624213991,-0.366093561063301,0.402163840091987,-0.910309492219798,0.362659313973367,0.757579007974512
"gene-LIMK1|LIMK1",265.191492140015,-0.352207063289128,0.387037823335357,-0.91000683151308,0.362818907018175,0.757772215180238
"gene-DDX54|DDX54",871.236881807827,0.259691343715192,0.285393273125555,0.909942063003509,0.362853065175392,0.757772215180238
"gene-LOC119866941|LOC119866941",8.15075530717115,0.560672750763195,0.616158801217996,0.909948457532185,0.362849692685914,0.757772215180238
"gene-LOC102152377|LOC102152377",74.7404219040492,0.427194908903168,0.469510573072663,0.90987281949251,0.362889585622856,0.757774928068956
"gene-DDN|DDN",9.55321565066644,0.723837736319654,0.795590790849056,0.909811607481243,0.362921872008794,0.757774928068956
"gene-GALNT2|GALNT2",396.74286309159,0.350002493854143,0.384828654564098,0.909502163373453,0.363085116383459,0.757937584136741
"gene-LOC119866495|LOC119866495",6.53585619837662,0.520064945044604,0.571831757723436,0.909471952231326,0.363101056453926,0.757937584136741
"gene-SP1|SP1",4716.64263132255,0.191067982396947,0.210075683677284,0.909519745704901,0.363075839755986,0.757937584136741
"gene-SMC3|SMC3",5067.38196383617,-0.279493565830703,0.307345978195996,-0.909377657945042,0.363150811033256,0.757970965758331
"gene-TBC1D22B|TBC1D22B",354.792199913678,-0.150586315593954,0.165609619613392,-0.909284834694333,0.36319979358483,0.758002729941381
"gene-LOC106558763|LOC106558763",26.6888359807348,-0.666917120987424,0.733761725102369,-0.908901484190091,0.363402130293717,0.758029395657938
"gene-MAP7D1|MAP7D1",1892.08499548044,0.359442181880126,0.395411044316197,0.909034249414369,0.363332047333017,0.758029395657938
"gene-KIF9|KIF9",166.582228240485,0.175973560068673,0.19357680714943,0.909063242957777,0.363316743596736,0.758029395657938
"gene-KCNIP2|KCNIP2",142.612433321019,-0.308934194909459,0.339861361258548,-0.909000640041687,0.363349787959073,0.758029395657938
"gene-LOC102157392|LOC102157392",130.393180784903,-0.690089734727858,0.759056713294491,-0.909141204657423,0.363275594873624,0.758029395657938
"gene-SLAMF6|SLAMF6",966.37770547675,-0.395825008885705,0.435510081682957,-0.908876798801313,0.363415161936142,0.758029395657938
"gene-POLI|POLI",438.663195679306,0.17892170882379,0.196899595113933,0.908695158668353,0.363511060413826,0.758098102673587
"gene-KDF1|KDF1",6.1315933808909,1.06234913422295,1.16910413791621,0.908686488884098,0.363515638097157,0.758098102673587
"gene-KIF27|KIF27",869.413857169453,-0.38729365002543,0.426334241997464,-0.908427266388172,0.363652525347593,0.758151069623283
"gene-PTGER2|PTGER2",99.4413445143715,-0.226431265008918,0.249217721312085,-0.908568073798281,0.363578165381276,0.758151069623283
"gene-LOC119873908|LOC119873908",48.9577380883192,0.356418130275953,0.392395932348063,0.908312499936424,0.36371314019889,0.758151069623283
"gene-LOC102154125|LOC102154125",45.8931342798193,-0.531498961706765,0.585228312533918,-0.908190786951993,0.363777430823252,0.758151069623283
"gene-LOC119864357|LOC119864357",9.93299738591955,-0.388660951648627,0.427937202099029,-0.908219593300717,0.363762214235713,0.758151069623283
"gene-RNF114|RNF114",2368.03706918909,-0.0988320270539669,0.108791336259518,-0.908454941836605,0.363637909276114,0.758151069623283
"gene-LOC111097476|LOC111097476",10.390277047838,-0.591107030185261,0.650833190243704,-0.908231231975004,0.363756066366882,0.758151069623283
"gene-MYH10|MYH10",543.862555065219,0.308955093163398,0.340242029677227,0.908045056798215,0.363854417025711,0.758162931682457
"gene-LOC480074|LOC480074",13.7438251134091,-0.720456407063378,0.793358374673374,-0.908109664009018,0.36382028512581,0.758162931682457
"gene-H2BC12|H2BC12",1632.62665180493,0.397714579242492,0.438017325164927,0.907988237891595,0.363884436030221,0.758162931682457
"gene-LOC111098575|LOC111098575",88.4598078767007,0.243777548496693,0.268545442942176,0.907770192731158,0.36399964971256,0.758332603567834
"gene-MLEC|MLEC",2021.37843337681,0.160357886200451,0.176684357052213,0.907595266925997,0.364092095888334,0.758384445415948
"gene-LRCH3|LRCH3",2807.94459052248,0.188308787920986,0.207473804670847,0.907626812067839,0.364075423576955,0.758384445415948
"gene-KCTD7|KCTD7",112.992842554826,0.185481862620577,0.204401525570781,0.907438739034008,0.364174831432778,0.758473613499347
"gene-FASLG|FASLG",183.270018930993,-0.448907007808794,0.494748908814458,-0.907343098309176,0.364225389788549,0.758473613499347
"gene-CAND1|CAND1",3219.56890967851,-0.1392585468532,0.153492096311574,-0.907268518702868,0.364264817694095,0.758473613499347
"gene-SLC49A4|SLC49A4",1825.32531369883,0.112020399646698,0.123471296574489,0.907258632204586,0.364270044576836,0.758473613499347
"gene-LOC106558703|LOC106558703",28.9609436772691,0.736746575430368,0.812203926795902,0.907095559531201,0.364356266067302,0.758582785237034
"gene-TSC22D4|TSC22D4",1976.86048584819,0.431769995157979,0.476027436169179,0.907027541590122,0.364392232994558,0.758587317389449
"gene-SLC30A5|SLC30A5",1255.56400958309,-0.191529195607229,0.21125592889002,-0.906621634779964,0.364606916919713,0.758682480753319
"gene-LOC106558733|LOC106558733",104.465505561973,0.370289817092153,0.408376744606781,0.906735807027158,0.364546523283169,0.758682480753319
"gene-PPFIA1|PPFIA1",859.166362507206,0.190168644400257,0.209749556168798,0.906646230265282,0.364593906129807,0.758682480753319
"gene-TEX264|TEX264",262.047480971936,0.254862376945274,0.281075121103043,0.906741144307258,0.364543700177742,0.758682480753319
"gene-PRR13|PRR13",1301.64961869472,-0.488697561900245,0.53892626994044,-0.90679855326825,0.364513335097438,0.758682480753319
"gene-LOC111096825|LOC111096825",91.1325060582328,0.240564387115422,0.265491088056065,0.906110969211219,0.364877119944577,0.759023839811504
"gene-LOC106559485|LOC106559485",20.2939029183609,-0.42733083119096,0.47163265647726,-0.906067095486558,0.36490034021434,0.759023839811504
"gene-COPB2|COPB2",3560.31875067973,-0.120145531744895,0.132602763882125,-0.906056014425885,0.364906205037219,0.759023839811504
"gene-LOC119865810|LOC119865810",18.5674412621278,-0.323876929913426,0.357434437769517,-0.906115627622514,0.364874654523886,0.759023839811504
"gene-LOC106558136|LOC106558136",3.30024338498245,1.43136564236565,1.57993202029211,0.905966601082627,0.364953530587602,0.759051951240659
"gene-LOC100856396|LOC100856396",3.39042052956863,1.40942618461507,1.55594225466796,0.90583450663845,0.365023453815329,0.759127053094408
"gene-UPF2|UPF2",1931.59597884583,-0.13679574440558,0.151043842349336,-0.905669124128854,0.365111009632676,0.759170045788788
"gene-ACOT6|ACOT6",52.5923010441414,0.388238476668886,0.428676514269999,0.905667709204981,0.365111758769779,0.759170045788788
"gene-LPGAT1|LPGAT1",7670.43443078285,-0.230993526568349,0.255132407578045,-0.905386848974439,0.365260480349513,0.759353627045929
"gene-OR1K1|OR1K1",2.15648186221499,1.00265237516149,1.10744646798557,0.905373220418769,0.365267697927349,0.759353627045929
"gene-LOC477558|LOC477558",161.256170628618,-0.328080338784874,0.362420317128656,-0.905248197408339,0.36533391330397,0.759420958673529
"gene-MBP|MBP",1508.74495853722,0.202172806578111,0.223555094019312,0.904353387539656,0.36580804620426,0.759659123387476
"gene-LOC111090713|LOC111090713",2.53769205286156,1.29278002658581,1.42954532737952,0.904329510807184,0.36582070302637,0.759659123387476
"gene-LOC119870383|LOC119870383",8.72741363297252,-0.922366909029442,1.01927548212018,-0.904924061462599,0.365505618874217,0.759659123387476
"gene-TTLL11|TTLL11",66.4516764007265,0.254115100259034,0.28091958336401,0.904583073974436,0.365686305633862,0.759659123387476
"gene-GLS2|GLS2",24.5765559494061,0.611641820599858,0.676335012714354,0.904347415262651,0.365811212024197,0.759659123387476
"gene-GARS1|GARS1",2662.9448880769,0.162917400444968,0.180127935727018,0.904453824929561,0.365754808319997,0.759659123387476
"gene-LOC102152421|LOC102152421",60.2429817724205,-0.588251063030804,0.65046211215365,-0.904358689060507,0.365805235957041,0.759659123387476
"gene-SSH3|SSH3",435.327314384449,0.171111171268544,0.189144942131372,0.904656341006981,0.365647477270781,0.759659123387476
"gene-BORCS5|BORCS5",3759.03696209934,0.34307881987222,0.379242739579216,0.904641761244732,0.365655203710017,0.759659123387476
"gene-PDIA5|PDIA5",378.522219593641,-0.317648036745871,0.35115145154689,-0.904589843916548,0.365682717749004,0.759659123387476
"gene-LOC119868002|LOC119868002",1.60824748212898,-0.800055817740428,0.884584786411731,-0.904442208401311,0.365760965534431,0.759659123387476
"gene-LOC119874099|LOC119874099",2.87131430876832,0.652822554947589,0.721980473251221,0.90421081889902,0.36588362450075,0.759719512582487
"gene-LOC119864351|LOC119864351",9.4079316290908,0.500133558297141,0.553180254637158,0.904105947572529,0.365939224967331,0.759764690697917
"gene-SIAH1|SIAH1",742.637228906831,-0.172062364226558,0.190397478369071,-0.903700856232078,0.366154044982713,0.759936250465207
"gene-LOC111095862|LOC111095862",8.2134581485628,0.883389127877611,0.977352475213312,0.903859303865586,0.366070010806029,0.759936250465207
"gene-CILK1|CILK1",550.915348642158,0.175869518645522,0.19461139298756,0.903695903645084,0.366156671827254,0.759936250465207
"gene-CDK17|CDK17",2500.99437121109,0.177972482830083,0.196943771128514,0.903671549550806,0.366169589372537,0.759936250465207
"gene-LOC111091199|LOC111091199",31.7503739908,0.707480182809873,0.782985712914967,0.903567167497865,0.366224957406819,0.759936250465207
"gene-FASTKD5|FASTKD5",759.135476636305,0.132950962663692,0.14713565855149,0.903594437762793,0.366210491763296,0.759936250465207
"gene-RAD21L1|RAD21L1",5.24258159697753,-0.930839700791175,1.03045670446785,-0.903327327344514,0.366352197125534,0.7601300208381
"gene-MCCC2|MCCC2",973.937862003255,-0.232798560971317,0.257910292939171,-0.902633851167091,0.366720254398569,0.760180703330588
"gene-FOXD1|FOXD1",9.40989279238485,-1.0021397363312,1.10959442453919,-0.903158590353754,0.366441731798775,0.760180703330588
"gene-LOC111095593|LOC111095593",7.97619217257479,0.775980060552861,0.859881086481552,0.902427175980814,0.366829990279431,0.760180703330588
"gene-REXO2|REXO2",1663.71984765196,-0.312794982884074,0.346402082247575,-0.902982397953713,0.366535237000523,0.760180703330588
"gene-CFL2|CFL2",147.401232204793,-0.19669107479895,0.217844074476303,-0.902898439040835,0.366579799179506,0.760180703330588
"gene-DYNC2I2|DYNC2I2",14.5860532615092,-0.908822928022911,1.00709549523272,-0.902419812545083,0.366833900333496,0.760180703330588
"gene-LOC106559650|LOC106559650",11.7865941249516,0.656939737993476,0.727767723632883,0.902677759208877,0.366696943700879,0.760180703330588
"gene-BET1|BET1",209.957731329446,-0.21949762583668,0.243187242755546,-0.902586925817161,0.366745168000841,0.760180703330588
"gene-LOC102154588|LOC102154588",1.92449860093802,-1.03041526345936,1.14191878971834,-0.902354241594991,0.366868720274426,0.760180703330588
"gene-MYCL|MYCL",133.182980622662,0.312632441167807,0.346300763769794,0.902777221062185,0.36664414300483,0.760180703330588
"gene-HPDL|HPDL",14.6095091470686,0.57465441790845,0.636701249661562,0.902549536715858,0.366765019374253,0.760180703330588
"gene-GHRL|GHRL",22.1970713416957,0.891581388714511,0.988094012611375,0.902324452263609,0.366884539892513,0.760180703330588
"gene-PRKAB1|PRKAB1",2559.43150529903,-0.171045623636769,0.189555921366602,-0.902349145326699,0.366871426616466,0.760180703330588
"gene-TIPIN|TIPIN",321.963751871317,-0.255684986440885,0.283184109360671,-0.902893128495557,0.366582617927374,0.760180703330588
"gene-THAP10|THAP10",3.7907859676925,-1.07273667654608,1.1884669103013,-0.902622249932155,0.366726413626914,0.760180703330588
"gene-CCDC93|CCDC93",2923.64876618019,0.0863031372016176,0.0956545401570142,0.90223775118205,0.366930584903256,0.760205946020496
"gene-NRG4|NRG4",7.62827138820416,0.915439356874844,1.01475540350673,0.902128092850082,0.366988827156599,0.760222243364479
"gene-LOC100687413|LOC100687413",1.61408648974923,1.76399063781598,1.9554368436555,0.902095428721885,0.36700617699707,0.760222243364479
"gene-LOC102151796|LOC102151796",262.182119255435,-0.220221659439239,0.24421936544264,-0.901737088048257,0.367196546381624,0.76027037512616
"gene-TNFSF13|TNFSF13",918.341986598487,0.202433441985279,0.224532765287707,0.901576398998557,0.367281932824079,0.76027037512616
"gene-UTP18|UTP18",654.278049993506,0.141793748314127,0.157248604721219,0.901717052214926,0.367207192284693,0.76027037512616
"gene-FAM120B|FAM120B",1381.66231192672,0.0887694403794501,0.098458914789267,0.901588653190466,0.367275420794332,0.76027037512616
"gene-CYHR1|CYHR1",195.437559347274,-0.240745765761251,0.266966844481484,-0.90178151608616,0.36717294053352,0.76027037512616
"gene-PPP1R9A|PPP1R9A",48.7269464054387,-0.557293794270443,0.618243768811978,-0.901414332636693,0.367368063668979,0.76027037512616
"gene-SCYL1|SCYL1",579.854988531879,-0.159776617889945,0.177207830113402,-0.901634074452005,0.367251283999495,0.76027037512616
"gene-ARHGAP15|ARHGAP15",10337.1120594604,0.207215352334173,0.229863978897313,0.901469440006268,0.367338775215287,0.76027037512616
"gene-ABCF3|ABCF3",1330.68650215559,-0.133618177543286,0.148231126754721,-0.901417809259352,0.367366215871269,0.76027037512616
"gene-ACOT13|ACOT13",588.422490448936,-0.16914656959193,0.187533644612372,-0.901953193207288,0.367081732608144,0.76027037512616
"gene-GZMK|GZMK",738.97860515839,-0.36636280685664,0.406521020996442,-0.901214913705156,0.367474062961272,0.760349558846135
"gene-CFD|CFD",11913.0480942017,-0.231378231519454,0.256738446575184,-0.901221591880657,0.367470512930402,0.760349558846135
"gene-BRSK1|BRSK1",3.2656484297869,-1.02787863216649,1.14106158657747,-0.900809074862938,0.367689841690218,0.760515657448441
"gene-GJD3|GJD3",9.43108006907745,0.832152122094976,0.923692426000754,0.900897418524785,0.367642863905785,0.760515657448441
"gene-LOC111098956|LOC111098956",5.10717327747232,-1.14376790041441,1.26968062378488,-0.90083118462096,0.367678084214791,0.760515657448441
"gene-METTL15|METTL15",134.732616962897,-0.245677329557557,0.272682542860986,-0.900964641813552,0.367607119633758,0.760515657448441
"gene-LOC119871733|LOC119871733",1.96829066960988,0.9088317365815,1.00941339744326,0.90035632465695,0.367930655629205,0.760943640614985
"gene-OPA1|OPA1",2498.2181659577,-0.123370198274116,0.137036514935328,-0.900272444408986,0.367975281591951,0.7609658319583
"gene-LOC100856198|LOC100856198",22.6837988104101,-0.480576430169436,0.533955141801326,-0.900031468089596,0.368103504541691,0.761160880257988
"gene-SLC35G2|SLC35G2",26.3253227387976,0.511419283594293,0.568302591620168,0.899906653841386,0.368169928852071,0.761228117768372
"gene-C1QBP|C1QBP",737.617122928806,-0.20926219122129,0.232663319267498,-0.899420638715709,0.368428650057099,0.761657102983927
"gene-LOC102153394|LOC102153394",34.6828791649056,-0.380721455883994,0.423311014334208,-0.899389439423872,0.368445262289775,0.761657102983927
"gene-LOC100683137|LOC100683137",32.5928588263559,0.35528900599405,0.395216650813789,0.898972766614148,0.36866716667742,0.761975501004242
"gene-C9H9orf50|C9H9orf50",8.45745660212092,-0.804096099967578,0.894420350367823,-0.899013645694555,0.368645392326676,0.761975501004242
"gene-USP1|USP1",2301.68883122552,-0.233181272756419,0.259597508653574,-0.898241566206991,0.369056777675402,0.762078653542634
"gene-EEF2KMT|EEF2KMT",143.165756208552,-0.195874009792105,0.218101201200691,-0.8980877166828,0.369138787068828,0.762078653542634
"gene-MCOLN3|MCOLN3",29.6442915014786,0.692714407046567,0.770976930873936,0.898489149683565,0.368924827249208,0.762078653542634
"gene-ETV3L|ETV3L",9.15406908248003,1.08230933542156,1.20511503953396,0.898096281198272,0.369134221461307,0.762078653542634
"gene-LOC490770|LOC490770",60.620209076123,0.314610365650961,0.350140918842039,0.898524990142305,0.368905728390921,0.762078653542634
"gene-SURF1|SURF1",696.731164867461,-0.228320806829246,0.254030445657089,-0.898793080642989,0.368762886376044,0.762078653542634
"gene-TOPORS|TOPORS",3260.62896704469,-0.17699564153798,0.197069692910848,-0.898137298148888,0.369112356461538,0.762078653542634
"gene-BCKDHB|BCKDHB",185.467814503525,-0.221640718144252,0.246770045537031,-0.898167026965971,0.369096509356418,0.762078653542634
"gene-RAP1A|RAP1A",1314.90253392731,-0.172047425191565,0.191483987124293,-0.898495105389094,0.368921653497894,0.762078653542634
"gene-CACNA2D1|CACNA2D1",17.6639869635099,1.0361900400096,1.15304176033189,0.898657859288062,0.368834929725514,0.762078653542634
"gene-NISCH|NISCH",3199.15266289071,0.205125525026363,0.228395585514517,0.898115103951189,0.369124187473314,0.762078653542634
"gene-PITPNB|PITPNB",714.161555338231,0.335977962588869,0.37411902852155,0.898050986384182,0.369158367807401,0.762078653542634
"gene-LOC111094939|LOC111094939",38.6538422987595,-0.834408290126433,0.928547908975268,-0.89861630408201,0.368857071302543,0.762078653542634
"gene-LOC106558995|LOC106558995",372.285054873387,0.176483748703821,0.196549509910912,0.89790988939028,0.369233591915626,0.76215129618026
"gene-LOC106558414|LOC106558414",4.63752781491868,0.797454811394174,0.888175120698488,0.897857632813482,0.369261454278516,0.76215129618026
"gene-UBAC2|UBAC2",1878.00514674679,-0.137382967758037,0.153026952356456,-0.897769743450302,0.369308318416053,0.762177950766722
"gene-LOC479912|LOC479912",181.132709530754,-0.431641556596969,0.480898812839503,-0.897572514368062,0.369413497854204,0.762228616252912
"gene-LOC119872356|LOC119872356",48.9429580098025,0.362328642840555,0.403694079375561,0.897532714378693,0.369434724875186,0.762228616252912
"gene-THAP5|THAP5",1311.71733908542,-0.223145507474294,0.248604182479642,-0.897593537037804,0.369402285879577,0.762228616252912
"gene-EGFL6|EGFL6",17.4440277587831,-1.04706826355972,1.16687073958991,-0.897330122381603,0.369542787526283,0.762381508910591
"gene-LOC102153488|LOC102153488",247.997311891301,0.240141604788495,0.267646371930935,0.897234672213165,0.369593707492583,0.762416496665303
"gene-LOC111092670|LOC111092670",1.61891604471752,2.12656149471753,2.37059907499405,0.897056578292498,0.369688727223698,0.762542440846381
"gene-CCNY|CCNY",2649.56272061838,-0.167458861180151,0.186721180358407,-0.896839131258265,0.369804763888841,0.76266074853461
"gene-LOC119869828|LOC119869828",1.87191885976948,-1.86678759057378,2.08184385800041,-0.896699136873218,0.369879481328108,0.76266074853461
"gene-ARPC4|ARPC4",7653.87429281985,-0.134128856209311,0.149581446191246,-0.896694473977892,0.369881970157899,0.76266074853461
"gene-SERTAD4|SERTAD4",21.6057577708262,0.728520073317402,0.812351012575641,0.896804536511323,0.369823226834654,0.76266074853461
"gene-IL18BP|IL18BP",299.901684813395,-0.38371957746843,0.428020767854737,-0.896497568077485,0.36998707857763,0.762693919061773
"gene-LOC102152799|LOC102152799",353.015983440578,0.339525242065944,0.378723733333913,0.896498455687201,0.369986604729703,0.762693919061773
"gene-UNC119B|UNC119B",1276.82517634884,0.111168170779601,0.124006099663122,0.896473408014629,0.369999976503419,0.762693919061773
"gene-SH2D5|SH2D5",4.07223298235358,1.42728237624529,1.59285168591158,0.896054785809176,0.37022350364282,0.762734482589823
"gene-LOC119871879|LOC119871879",70.761418486327,0.322648820982492,0.360071957564663,0.896067617052765,0.370216651037551,0.762734482589823
"gene-LOC119873157|LOC119873157",1.58070551041674,0.798623322258527,0.891223670006342,0.896097522020307,0.370200680409846,0.762734482589823
"gene-C26H22orf39|C26H22orf39",168.865858468468,-0.20839557186449,0.232526540689088,-0.896222733314288,0.370133816468925,0.762734482589823
"gene-C33H3orf38|C33H3orf38",1452.59772975,-0.208645871479012,0.2327948288807,-0.896265060878719,0.370111214871168,0.762734482589823
"gene-TTBK1|TTBK1",11.8306710143418,1.16947150295201,1.30509753493165,0.896079773082444,0.37021015910714,0.762734482589823
"gene-TP53BP1|TP53BP1",949.881154163448,0.180511153380658,0.201470780886151,0.895966911860347,0.370270435387935,0.762761174019008
"gene-LOC111094184|LOC111094184",416.537666084201,0.273709231811862,0.305546774395451,0.895801411595386,0.370358835852714,0.76287327873139
"gene-LOC111096736|LOC111096736",31.8919713868586,0.394816648673221,0.440788587881807,0.895705241758861,0.370410210119197,0.762909102493209
"gene-MICAL1|MICAL1",2189.3837908853,0.187705389296648,0.209607481346771,0.89550901566396,0.37051504851976,0.763055026077298
"gene-FAM20B|FAM20B",1674.80600172654,-0.157982300105081,0.176453816428636,-0.89531812517625,0.370617053926267,0.763195089033636
"gene-LOC119872345|LOC119872345",2.87505973134212,1.09499883251905,1.22337099268652,0.89506685957498,0.370751348325557,0.763341774148836
"gene-LOC100684785|LOC100684785",67.3777949133386,-0.450239952250966,0.503029016918493,-0.895057615183102,0.370756289769216,0.763341774148836
"gene-LRMDA|LRMDA",170.198017273816,0.251576143242967,0.281118067284983,0.894912752042835,0.370833729413089,0.763361943184022
"gene-LOC102151683|LOC102151683",98.0860015923687,-0.741379568591894,0.828438445952842,-0.894912074896746,0.370834091419374,0.763361943184022
"gene-CD9|CD9",6764.2507993903,-0.315300404224137,0.352353493415764,-0.894841147075259,0.370872011065076,0.763370005355364
"gene-LOC119871817|LOC119871817",4.47133285842614,0.506525032737847,0.566225371840336,0.894564351808445,0.371020015207944,0.763421284769404
"gene-LRRC8C|LRRC8C",2073.47757756179,0.245924039171341,0.274953568538369,0.894420248766559,0.371097082504537,0.763421284769404
"gene-LOC119879782|LOC119879782",2.3048152641026,-1.69121195640981,1.89107901431994,-0.894310572748859,0.371155744649536,0.763421284769404
"gene-CPD|CPD",23114.7127139435,0.189707576569777,0.212098618134376,0.894430987992517,0.371091338750158,0.763421284769404
"gene-LOC111091238|LOC111091238",9.89746656364214,0.886997312478796,0.991428879981209,0.894665598701954,0.370965873615651,0.763421284769404
"gene-MTIF3|MTIF3",557.469657527777,-0.162544770540108,0.18175930003603,-0.894285852266635,0.371168967628421,0.763421284769404
"gene-TIMP1|TIMP1",3461.2621234591,-0.693985904423915,0.775834983692245,-0.894501948238006,0.371053387846569,0.763421284769404
"gene-LOC100683203|LOC100683203",24.6569727589132,-0.404975402350884,0.452816648730587,-0.894347421823338,0.371136034632765,0.763421284769404
"gene-TGDS|TGDS",601.554408363062,-0.185289167925126,0.207217619826189,-0.894176702157586,0.371227355485457,0.763471430070403
"gene-LOC488981|LOC488981",11.5895217142455,-0.628948261305081,0.703826426984722,-0.893612739151572,0.371529127983593,0.763742232692214
"gene-LOC111096308|LOC111096308",5.07017089648034,-1.10617725623475,1.23778965102025,-0.893671437083816,0.371497712054606,0.763742232692214
"gene-MED30|MED30",463.361578877444,-0.181123038714901,0.202653792587822,-0.893755978617619,0.371452467175745,0.763742232692214
"gene-ECM1|ECM1",478.231561563036,-0.435354768383793,0.487072625784108,-0.893819002213362,0.371418740476027,0.763742232692214
"gene-NMI|NMI",1420.21244580779,-0.174577592231464,0.195360432122471,-0.893617967235155,0.371526329775541,0.763742232692214
"gene-LOC119870110|LOC119870110",471.401532205995,0.210662907164882,0.23578308709017,0.893460636912938,0.371610542831091,0.763839652678812
"gene-LOC475935|LOC475935",1533.28723489935,0.308399184982916,0.345199750924697,0.893393416874714,0.371646526820901,0.763843680960289
"gene-GRPEL2|GRPEL2",680.025227578788,-0.206316823014437,0.230959752749427,-0.893302060460181,0.371695434873408,0.763851769663291
"gene-LOC489638|LOC489638",8.69671668583044,-0.677846151941973,0.758882720403589,-0.893215952501173,0.371741536796613,0.763851769663291
"gene-LOC119864978|LOC119864978",100.638629259458,0.356061657974579,0.398638029568495,0.893195409278933,0.371752536095373,0.763851769663291
"gene-LOC102154649|LOC102154649",262.934303303601,-0.206010641482502,0.230743143990474,-0.892813705836507,0.371956945333699,0.763852307239438
